Year,Week,Type,Team Name,Team ID,Owner,Home/Away,Points For,Points Against,Win,Loss,Opponent Team Name,Opponent Team ID,Opponent Owner
2024,3,Regular,I Watch Basketbal,17,Luke,Home,1300.0,1369.0,0,1,Pooh Shaisty,12,Semanto
2024,4,Regular,I Watch Basketbal,17,Luke,Home,1174.0,1128.0,1,0,Paulie Gee's,8,Jonathan
2024,5,Regular,I Watch Basketbal,17,Luke,Away,1247.0,1118.0,1,0,For All the bullDawgs,10,Shayan
2024,6,Regular,I Watch Basketbal,17,Luke,Home,1510.0,968.0,1,0,Who Invited This Kid?,7,Jooahn
2024,7,Regular,I Watch Basketbal,17,Luke,Away,1015.0,925.0,1,0,Team Chigga,5,Johnson
2024,8,Regular,I Watch Basketbal,17,Luke,Home,1787.0,1811.0,0,1,Keegan It Real,1,Frank
2024,9,Regular,I Watch Basketbal,17,Luke,Away,1508.0,1713.0,0,1,New Jersey Eren,2,Eren
2024,10,Regular,I Watch Basketbal,17,Luke,Home,1697.0,1758.0,0,1,NYC Chopp Cheese,16,Allen
2024,11,Regular,I Watch Basketbal,17,Luke,Away,1531.0,1320.0,1,0,Pooh Shaisty,12,Semanto
2024,12,Regular,I Watch Basketbal,17,Luke,Away,1197.0,1139.0,1,0,Paulie Gee's,8,Jonathan
2024,13,Regular,I Watch Basketbal,17,Luke,Home,1311.0,814.0,1,0,For All the bullDawgs,10,Shayan
2024,14,Regular,I Watch Basketbal,17,Luke,Home,1636.0,1349.0,1,0,The Bronx Orthodox Church,13,Arian
2024,15,Regular,I Watch Basketbal,17,Luke,Away,1626.0,1424.0,1,0,Who Invited This Kid?,7,Jooahn
2024,16,Regular,I Watch Basketbal,17,Luke,Home,1824.0,1508.0,1,0,Team Chigga,5,Johnson
2024,17,Regular,I Watch Basketbal,17,Luke,Away,2124.0,2499.0,0,1,Keegan It Real,1,Frank
2024,18,Regular,I Watch Basketbal,17,Luke,Home,1550.0,1466.0,1,0,New Jersey Eren,2,Eren
2024,19,Regular,I Watch Basketbal,17,Luke,Away,1785.0,1620.0,1,0,The Bronx Orthodox Church,13,Arian
2024,20,Regular,I Watch Basketbal,17,Luke,Home,1519.0,1266.0,1,0,Who Invited This Kid?,7,Jooahn
2024,21,Playoffs,I Watch Basketbal,17,Luke,Home,1813.0,1816.0,0,1,NYC Chopp Cheese,16,Allen
2024,22,Playoffs,I Watch Basketbal,17,Luke,Away,1276.0,1567.0,0,1,Keegan It Real,1,Frank
